stitch_project_id,stitch_screen_id,stitch_screen_title,stitch_phase,stitch_functional_area,stitch_device,stitch_state,mapping_type,mapping_confidence,implementation_ids,route_paths,view_paths,implementation_states,device_support,canonical_stitch_screen_id,product_difference,missing_requirement,evidence,notes
12272131183982732110,b8d47f05a83c4959ac2d3d6ca83c7dfb,P04 – Clinical Queue – Desktop,P04,CLINICAL,DESKTOP,DEFAULT,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,HIGH,ACV7-IMPL-0111,/app/clinical,views/activeclinic/app/clinical-queue-content.ejs,DEFAULT,DESKTOP|MOBILE,,,,Mapped to ACV7-IMPL-0111 via /app/clinical / views/activeclinic/app/clinical-queue-content.ejs,
12272131183982732110,16897ac752a94750bf00225db66ff768,P04 – Clinical Queue – Mobile,P04,CLINICAL,MOBILE,DEFAULT,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,HIGH,ACV7-IMPL-0111,/app/clinical,views/activeclinic/app/clinical-queue-content.ejs,DEFAULT,DESKTOP|MOBILE,,,,Mapped to ACV7-IMPL-0111 via /app/clinical / views/activeclinic/app/clinical-queue-content.ejs,
12272131183982732110,5e4dbc7265ad4e17b060b1f641996db3,P04 – Consultation Workspace – Desktop,P04,CLINICAL,DESKTOP,DEFAULT,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,HIGH,ACV7-IMPL-0113,/app/clinical/encounter/:encounterId,views/activeclinic/app/consultation-workspace-content.ejs,DEFAULT,DESKTOP|MOBILE,,,,Mapped to ACV7-IMPL-0113 via /app/clinical/encounter/:encounterId / views/activeclinic/app/consultation-workspace-content.ejs,
12272131183982732110,15c6c639c2b04bbda97b54f127c500f8,P04 – Consultation Workspace – Mobile,P04,CLINICAL,MOBILE,DEFAULT,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,HIGH,ACV7-IMPL-0113,/app/clinical/encounter/:encounterId,views/activeclinic/app/consultation-workspace-content.ejs,DEFAULT,DESKTOP|MOBILE,,,,Mapped to ACV7-IMPL-0113 via /app/clinical/encounter/:encounterId / views/activeclinic/app/consultation-workspace-content.ejs,
12272131183982732110,969bbfbdf9634dbc8af598ec2277e92f,P04 – Create Laboratory Request,P04,CLINICAL,DESKTOP,DEFAULT,EXACT_IMPLEMENTATION_MATCH,HIGH,ACV7-IMPL-0118,/app/clinical/encounter/:encounterId/order/lab,views/activeclinic/app/create-laboratory-request-content.ejs,DEFAULT,DESKTOP|MOBILE,,,,Mapped to ACV7-IMPL-0118 via /app/clinical/encounter/:encounterId/order/lab / views/activeclinic/app/create-laboratory-request-content.ejs,
12272131183982732110,ee9bf2322b924cd79e86619a4635f702,P04 – Create Prescription,P04,CLINICAL,DESKTOP,DEFAULT,EXACT_IMPLEMENTATION_MATCH,HIGH,ACV7-IMPL-0119,/app/clinical/encounter/:encounterId/order/prescription,views/activeclinic/app/create-prescription-content.ejs,DEFAULT,DESKTOP|MOBILE,,,,Mapped to ACV7-IMPL-0119 via /app/clinical/encounter/:encounterId/order/prescription / views/activeclinic/app/create-prescription-content.ejs,
12272131183982732110,bc4ffd8f0e8c44f48f38cc15a069656a,P04 – Create Radiology Request,P04,CLINICAL,DESKTOP,DEFAULT,EXACT_IMPLEMENTATION_MATCH,HIGH,ACV7-IMPL-0120,/app/clinical/encounter/:encounterId/order/radiology,views/activeclinic/app/create-radiology-request-content.ejs,DEFAULT,DESKTOP|MOBILE,,,,Mapped to ACV7-IMPL-0120 via /app/clinical/encounter/:encounterId/order/radiology / views/activeclinic/app/create-radiology-request-content.ejs,
12272131183982732110,33a522e2f4eb45c9bdbede9ba34e0bee,P04 – Diagnosis Entry,P04,CLINICAL,DESKTOP,DEFAULT,EXACT_IMPLEMENTATION_MATCH,HIGH,ACV7-IMPL-0117,/app/clinical/encounter/:encounterId/diagnosis,views/activeclinic/app/diagnosis-entry-content.ejs,DEFAULT,DESKTOP|MOBILE,,,,Mapped to ACV7-IMPL-0117 via /app/clinical/encounter/:encounterId/diagnosis / views/activeclinic/app/diagnosis-entry-content.ejs,
12272131183982732110,7959616d1673403ba3bf6ff71d18a77b,P04 – Nursing Intake – Desktop,P04,CLINICAL,DESKTOP,DEFAULT,EXACT_IMPLEMENTATION_MATCH,HIGH,ACV7-IMPL-0116,/app/clinical/encounter/:encounterId/nursing-intake,views/activeclinic/app/nursing-intake-content.ejs,DEFAULT,DESKTOP|MOBILE,,,,Mapped to ACV7-IMPL-0116 via /app/clinical/encounter/:encounterId/nursing-intake / views/activeclinic/app/nursing-intake-content.ejs,
12272131183982732110,3c8f7b43b7984718acf661e381c1e6f7,P04 – Triage Assessment – Desktop,P04,CLINICAL,DESKTOP,DEFAULT,EXACT_IMPLEMENTATION_MATCH,HIGH,ACV7-IMPL-0114,/app/clinical/encounter/:encounterId/triage,views/activeclinic/app/triage-assessment-content.ejs,DEFAULT,DESKTOP|MOBILE,,,,Mapped to ACV7-IMPL-0114 via /app/clinical/encounter/:encounterId/triage / views/activeclinic/app/triage-assessment-content.ejs,
12272131183982732110,dede5e72277d413497e1f870f6b4a0e1,P04 – Vital Signs Entry – Desktop,P04,CLINICAL,DESKTOP,DEFAULT,EXACT_IMPLEMENTATION_MATCH,HIGH,ACV7-IMPL-0115,/app/clinical/encounter/:encounterId/vitals,views/activeclinic/app/vital-signs-entry-content.ejs,DEFAULT,DESKTOP|MOBILE,,,,Mapped to ACV7-IMPL-0115 via /app/clinical/encounter/:encounterId/vitals / views/activeclinic/app/vital-signs-entry-content.ejs,
12272131183982732110,83495a7aea6547ce873af695fcb5f604,P05 – Add Medicine,P05,PHARMACY,DESKTOP,DEFAULT,EXACT_IMPLEMENTATION_MATCH,HIGH,ACV7-IMPL-0125,/app/pharmacy/catalogue/new,views/activeclinic/app/pharmacy-add-medicine-content.ejs,DEFAULT,DESKTOP|MOBILE,,,,Mapped to ACV7-IMPL-0125 via /app/pharmacy/catalogue/new / views/activeclinic/app/pharmacy-add-medicine-content.ejs,
12272131183982732110,e4d4e37c175a458d9004e1240395ba63,P05 – Dispense Prescription – Desktop,P05,PHARMACY,DESKTOP,DEFAULT,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,HIGH,ACV7-IMPL-0131,/app/pharmacy/prescriptions/:id/dispense,views/activeclinic/app/pharmacy-dispense-content.ejs,DEFAULT,DESKTOP|MOBILE,,,,Mapped to ACV7-IMPL-0131 via /app/pharmacy/prescriptions/:id/dispense / views/activeclinic/app/pharmacy-dispense-content.ejs,
12272131183982732110,ace4f11562b24515866b40c5594a18e6,P05 – Dispense Prescription – Mobile,P05,PHARMACY,MOBILE,DEFAULT,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,HIGH,ACV7-IMPL-0131,/app/pharmacy/prescriptions/:id/dispense,views/activeclinic/app/pharmacy-dispense-content.ejs,DEFAULT,DESKTOP|MOBILE,,,,Mapped to ACV7-IMPL-0131 via /app/pharmacy/prescriptions/:id/dispense / views/activeclinic/app/pharmacy-dispense-content.ejs,
12272131183982732110,eeaf00f13f6f4e238da3aef30a556a57,P05 – Dispensing Completed – Desktop,P05,PHARMACY,DESKTOP,SUCCESS,PARTIAL_IMPLEMENTATION,HIGH,ACV7-IMPL-0131,/app/pharmacy/prescriptions/:id/dispense,views/activeclinic/app/pharmacy-dispense-content.ejs,DEFAULT,DESKTOP|MOBILE,,,Dispense is a single form/flow; Stitch confirmation/partial/completed boards not separate routes,Mapped to ACV7-IMPL-0131 via /app/pharmacy/prescriptions/:id/dispense / views/activeclinic/app/pharmacy-dispense-content.ejs,
12272131183982732110,00a95c467df2414fb8c6dea108170b04,P05 – Dispensing Confirmation,P05,PHARMACY,DESKTOP,CONFIRMED,PARTIAL_IMPLEMENTATION,HIGH,ACV7-IMPL-0131,/app/pharmacy/prescriptions/:id/dispense,views/activeclinic/app/pharmacy-dispense-content.ejs,DEFAULT,DESKTOP|MOBILE,,,Dispense is a single form/flow; Stitch confirmation/partial/completed boards not separate routes,Mapped to ACV7-IMPL-0131 via /app/pharmacy/prescriptions/:id/dispense / views/activeclinic/app/pharmacy-dispense-content.ejs,
12272131183982732110,97138791742e4338a34811a6fd7e464d,P05 – Dispensing Review – Desktop,P05,PHARMACY,DESKTOP,DEFAULT,PARTIAL_IMPLEMENTATION,HIGH,ACV7-IMPL-0131,/app/pharmacy/prescriptions/:id/dispense,views/activeclinic/app/pharmacy-dispense-content.ejs,DEFAULT,DESKTOP|MOBILE,,,Dispense is a single form/flow; Stitch confirmation/partial/completed boards not separate routes,Mapped to ACV7-IMPL-0131 via /app/pharmacy/prescriptions/:id/dispense / views/activeclinic/app/pharmacy-dispense-content.ejs,
12272131183982732110,fcba0b2ed1334eacad9647e597f66959,P05 – Expiry Alerts – Desktop,P05,PHARMACY,DESKTOP,DEFAULT,EXACT_IMPLEMENTATION_MATCH,HIGH,ACV7-IMPL-0128,/app/pharmacy/alerts/expiry,views/activeclinic/app/pharmacy-expiry-alerts-content.ejs,DEFAULT,DESKTOP|MOBILE,,,,Mapped to ACV7-IMPL-0128 via /app/pharmacy/alerts/expiry / views/activeclinic/app/pharmacy-expiry-alerts-content.ejs,
12272131183982732110,553dd601642d41abb89cf4c7127c221a,P05 – Low Stock Alerts – Desktop,P05,PHARMACY,DESKTOP,DEFAULT,EXACT_IMPLEMENTATION_MATCH,HIGH,ACV7-IMPL-0127,/app/pharmacy/alerts/low-stock,views/activeclinic/app/pharmacy-low-stock-content.ejs,DEFAULT,DESKTOP|MOBILE,,,,Mapped to ACV7-IMPL-0127 via /app/pharmacy/alerts/low-stock / views/activeclinic/app/pharmacy-low-stock-content.ejs,
12272131183982732110,6c0795f36aef4fe3b634dc350d230672,P05 – Medicine Batch Detail,P05,PHARMACY,DESKTOP,DEFAULT,PARTIAL_IMPLEMENTATION,HIGH,ACV7-IMPL-0132|ACV7-IMPL-0131,/app/pharmacy/inventory/receive|/app/pharmacy/prescriptions/:id/dispense,views/activeclinic/app/pharmacy-receive-stock-content.ejs|views/activeclinic/app/pharmacy-dispense-content.ejs,DEFAULT,DESKTOP|MOBILE,,,NEW_ROUTE — dedicated medicine batch detail; batch selection only within receive/dispense,"Mapped to ACV7-IMPL-0132, ACV7-IMPL-0131 via /app/pharmacy/inventory/receive | /app/pharmacy/prescriptions/:id/dispense / views/activeclinic/app/pharmacy-receive-stock-content.ejs | views/activeclinic/app/pharmacy-dispense-content.ejs",
12272131183982732110,b5e534cf921d460c9774c2772ab688e9,P05 – Medicine Catalogue – Desktop,P05,PHARMACY,DESKTOP,DEFAULT,EXACT_IMPLEMENTATION_MATCH,HIGH,ACV7-IMPL-0123,/app/pharmacy/catalogue,views/activeclinic/app/pharmacy-catalogue-content.ejs,DEFAULT,DESKTOP|MOBILE,,,,Mapped to ACV7-IMPL-0123 via /app/pharmacy/catalogue / views/activeclinic/app/pharmacy-catalogue-content.ejs,
12272131183982732110,20a62e6f34ef422b8262750b0fe9788a,P05 – Medicine Detail – Desktop,P05,PHARMACY,DESKTOP,DEFAULT,EXACT_IMPLEMENTATION_MATCH,HIGH,ACV7-IMPL-0124,/app/pharmacy/catalogue/:id,views/activeclinic/app/pharmacy-medicine-detail-content.ejs,DEFAULT,DESKTOP|MOBILE,,,,Mapped to ACV7-IMPL-0124 via /app/pharmacy/catalogue/:id / views/activeclinic/app/pharmacy-medicine-detail-content.ejs,
12272131183982732110,1f079e7d3f9c464c8754fa09a09f2626,P05 – Medicine Inventory – Desktop,P05,PHARMACY,DESKTOP,DEFAULT,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,HIGH,ACV7-IMPL-0126,/app/pharmacy/inventory,views/activeclinic/app/pharmacy-inventory-content.ejs,DEFAULT,DESKTOP|MOBILE,,,,Mapped to ACV7-IMPL-0126 via /app/pharmacy/inventory / views/activeclinic/app/pharmacy-inventory-content.ejs,
12272131183982732110,a0cb61de9f0f4eaa8d732d4cf143f090,P05 – Medicine Inventory – Mobile,P05,PHARMACY,MOBILE,DEFAULT,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,HIGH,ACV7-IMPL-0126,/app/pharmacy/inventory,views/activeclinic/app/pharmacy-inventory-content.ejs,DEFAULT,DESKTOP|MOBILE,,,,Mapped to ACV7-IMPL-0126 via /app/pharmacy/inventory / views/activeclinic/app/pharmacy-inventory-content.ejs,
12272131183982732110,e237cd030fb241deb15ed8eb0f4f895e,P05 – Medicine Substitution – Desktop,P05,PHARMACY,DESKTOP,DEFAULT,EXACT_IMPLEMENTATION_MATCH,HIGH,ACV7-IMPL-0189,/app/pharmacy/prescriptions/:id/substitute,views/activeclinic/app/pharmacy-substitution-content.ejs,DEFAULT,DESKTOP|MOBILE,,,,Phase 4 implemented: /app/pharmacy/prescriptions/:id/substitute / views/activeclinic/app/pharmacy-substitution-content.ejs,Phase 4 pharmacy substitution
12272131183982732110,c7c3ea1931f74acb845208dd09d0d63d,P05 – Partial Dispensing – Desktop,P05,PHARMACY,DESKTOP,DEFAULT,PARTIAL_IMPLEMENTATION,HIGH,ACV7-IMPL-0131,/app/pharmacy/prescriptions/:id/dispense,views/activeclinic/app/pharmacy-dispense-content.ejs,DEFAULT,DESKTOP|MOBILE,,,Dispense is a single form/flow; Stitch confirmation/partial/completed boards not separate routes,Mapped to ACV7-IMPL-0131 via /app/pharmacy/prescriptions/:id/dispense / views/activeclinic/app/pharmacy-dispense-content.ejs,
12272131183982732110,7cffba8bdac84abda7a8d31951d1948f,P05 – Patient Medicine Instructions – Mobile,P05,PHARMACY,MOBILE,DEFAULT,EXACT_IMPLEMENTATION_MATCH,HIGH,ACV7-IMPL-0190,/app/pharmacy/prescriptions/:id/instructions,views/activeclinic/app/pharmacy-medicine-instructions-content.ejs,DEFAULT,DESKTOP|MOBILE,,,,Phase 4 implemented: /app/pharmacy/prescriptions/:id/instructions / views/activeclinic/app/pharmacy-medicine-instructions-content.ejs,Phase 4 medicine instructions (mobile-primary)
12272131183982732110,4d83f5c845ae4d91b805a1dfd6a7268d,P05 – Pharmacy Dashboard – Desktop,P05,PHARMACY,DESKTOP,DEFAULT,EXACT_IMPLEMENTATION_MATCH,HIGH,ACV7-IMPL-0122,/app/pharmacy,views/activeclinic/app/pharmacy-dashboard-content.ejs,DEFAULT,DESKTOP|MOBILE,,,,Mapped to ACV7-IMPL-0122 via /app/pharmacy / views/activeclinic/app/pharmacy-dashboard-content.ejs,
12272131183982732110,0f1976955fc14d8c97f1f8c728b4e1da,P05 – Pharmacy Purchase Orders – Desktop,P05,PHARMACY,DESKTOP,DEFAULT,ONE_STITCH_TO_MULTIPLE_IMPLEMENTATIONS,HIGH,ACV7-IMPL-0191|ACV7-IMPL-0192|ACV7-IMPL-0193,/app/pharmacy/purchase-orders|/app/pharmacy/purchase-orders/new|/app/pharmacy/purchase-orders/:id,views/activeclinic/app/pharmacy-purchase-orders-content.ejs|views/activeclinic/app/pharmacy-purchase-order-form-content.ejs|views/activeclinic/app/pharmacy-purchase-order-detail-content.ejs,DEFAULT,DESKTOP|MOBILE,,,,Phase 4 implemented: /app/pharmacy/purchase-orders | /app/pharmacy/purchase-orders/new | /app/pharmacy/purchase-orders/:id / views/activeclinic/app/pharmacy-purchase-orders-content.ejs | views/activeclinic/app/pharmacy-purchase-order-form-content.ejs | views/activeclinic/app/pharmacy-purchase-order-detail-content.ejs,Phase 4 purchase orders list/form/detail
12272131183982732110,2147643a82af4fb28a8368dcff867a75,P05 – Pharmacy Stock Adjustment,P05,PHARMACY,DESKTOP,DEFAULT,EXACT_IMPLEMENTATION_MATCH,HIGH,ACV7-IMPL-0194,/app/pharmacy/inventory/adjust,views/activeclinic/app/pharmacy-stock-adjust-content.ejs,DEFAULT,DESKTOP|MOBILE,,,,Phase 4 implemented: /app/pharmacy/inventory/adjust / views/activeclinic/app/pharmacy-stock-adjust-content.ejs,Phase 4 stock adjustment
12272131183982732110,ce22d1c5de5f43ad8a458f57aa217fd3,P05 – Pharmacy Stock Transfer,P05,PHARMACY,DESKTOP,DEFAULT,EXACT_IMPLEMENTATION_MATCH,HIGH,ACV7-IMPL-0195,/app/pharmacy/inventory/transfer,views/activeclinic/app/pharmacy-stock-transfer-content.ejs,DEFAULT,DESKTOP|MOBILE,,,,Phase 4 implemented: /app/pharmacy/inventory/transfer / views/activeclinic/app/pharmacy-stock-transfer-content.ejs,Phase 4 stock transfer
12272131183982732110,99d29d4a8b204031b068e2b94dfeb95b,P05 – Prescription Clinical Review – Desktop,P05,PHARMACY,DESKTOP,DEFAULT,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,HIGH,ACV7-IMPL-0130,/app/pharmacy/prescriptions/:id,views/activeclinic/app/pharmacy-prescription-detail-content.ejs,DEFAULT,DESKTOP|MOBILE,,,,Mapped to ACV7-IMPL-0130 via /app/pharmacy/prescriptions/:id / views/activeclinic/app/pharmacy-prescription-detail-content.ejs,
12272131183982732110,279be7b923664e449bd2001528e7c5ec,P05 – Prescription Clinical Review – Mobile,P05,PHARMACY,MOBILE,DEFAULT,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,HIGH,ACV7-IMPL-0130,/app/pharmacy/prescriptions/:id,views/activeclinic/app/pharmacy-prescription-detail-content.ejs,DEFAULT,DESKTOP|MOBILE,,,,Mapped to ACV7-IMPL-0130 via /app/pharmacy/prescriptions/:id / views/activeclinic/app/pharmacy-prescription-detail-content.ejs,
12272131183982732110,2da2d7b7cd734161a9f8257c2256c6f3,P05 – Prescription Detail – Desktop,P05,PHARMACY,DESKTOP,DEFAULT,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,HIGH,ACV7-IMPL-0130,/app/pharmacy/prescriptions/:id,views/activeclinic/app/pharmacy-prescription-detail-content.ejs,DEFAULT,DESKTOP|MOBILE,,,,Mapped to ACV7-IMPL-0130 via /app/pharmacy/prescriptions/:id / views/activeclinic/app/pharmacy-prescription-detail-content.ejs,
12272131183982732110,4f369d10d5654e68bf5a5c45d8ef7d78,P05 – Prescription Detail – Mobile,P05,PHARMACY,MOBILE,DEFAULT,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,HIGH,ACV7-IMPL-0130,/app/pharmacy/prescriptions/:id,views/activeclinic/app/pharmacy-prescription-detail-content.ejs,DEFAULT,DESKTOP|MOBILE,,,,Mapped to ACV7-IMPL-0130 via /app/pharmacy/prescriptions/:id / views/activeclinic/app/pharmacy-prescription-detail-content.ejs,
12272131183982732110,5472760fda8148cf8611564236ae2247,P05 – Prescription Queue – Desktop,P05,PHARMACY,DESKTOP,DEFAULT,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,HIGH,ACV7-IMPL-0129,/app/pharmacy/queue,views/activeclinic/app/pharmacy-prescription-queue-content.ejs,DEFAULT,DESKTOP|MOBILE,,,,Mapped to ACV7-IMPL-0129 via /app/pharmacy/queue / views/activeclinic/app/pharmacy-prescription-queue-content.ejs,
12272131183982732110,322c2b620c8e4b248fa5620881555d8b,P05 – Prescription Queue – Mobile,P05,PHARMACY,MOBILE,DEFAULT,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,HIGH,ACV7-IMPL-0129,/app/pharmacy/queue,views/activeclinic/app/pharmacy-prescription-queue-content.ejs,DEFAULT,DESKTOP|MOBILE,,,,Mapped to ACV7-IMPL-0129 via /app/pharmacy/queue / views/activeclinic/app/pharmacy-prescription-queue-content.ejs,
12272131183982732110,b62126b07af7488094221932b9046193,P05 – Print Medicine Labels,P05,PHARMACY,DESKTOP,DEFAULT,EXACT_IMPLEMENTATION_MATCH,HIGH,ACV7-IMPL-0196,/app/pharmacy/prescriptions/:id/labels,views/activeclinic/app/pharmacy-medicine-labels-content.ejs,DEFAULT,DESKTOP|MOBILE,,,,Phase 4 implemented: /app/pharmacy/prescriptions/:id/labels / views/activeclinic/app/pharmacy-medicine-labels-content.ejs,Phase 4 medicine labels
12272131183982732110,a61dbccce82b43788dc347e25843ae07,P05 – Receive Pharmacy Stock – Desktop,P05,PHARMACY,DESKTOP,DEFAULT,EXACT_IMPLEMENTATION_MATCH,HIGH,ACV7-IMPL-0132,/app/pharmacy/inventory/receive,views/activeclinic/app/pharmacy-receive-stock-content.ejs,DEFAULT,DESKTOP|MOBILE,,,,Mapped to ACV7-IMPL-0132 via /app/pharmacy/inventory/receive / views/activeclinic/app/pharmacy-receive-stock-content.ejs,
12272131183982732110,a7649e64ba1e4eee8ca0bcb6a54594bd,P05 – Select Medicine Batch,P05,PHARMACY,DESKTOP,DEFAULT,PARTIAL_IMPLEMENTATION,HIGH,ACV7-IMPL-0132|ACV7-IMPL-0131,/app/pharmacy/inventory/receive|/app/pharmacy/prescriptions/:id/dispense,views/activeclinic/app/pharmacy-receive-stock-content.ejs|views/activeclinic/app/pharmacy-dispense-content.ejs,DEFAULT,DESKTOP|MOBILE,,,NEW_ROUTE — dedicated medicine batch detail; batch selection only within receive/dispense,"Mapped to ACV7-IMPL-0132, ACV7-IMPL-0131 via /app/pharmacy/inventory/receive | /app/pharmacy/prescriptions/:id/dispense / views/activeclinic/app/pharmacy-receive-stock-content.ejs | views/activeclinic/app/pharmacy-dispense-content.ejs",
12272131183982732110,f53854e6c18e45a094a0bab86e011e5b,P06 – Critical Result Alert,P06,DIAGNOSTICS,DESKTOP,DEFAULT,EXACT_IMPLEMENTATION_MATCH,HIGH,ACV7-IMPL-0145,/app/diagnostics/critical-alert/:resultId,views/activeclinic/app/diagnostics-critical-result-alert-content.ejs,DEFAULT,DESKTOP|MOBILE,,,,Mapped to ACV7-IMPL-0145 via /app/diagnostics/critical-alert/:resultId / views/activeclinic/app/diagnostics-critical-result-alert-content.ejs,
12272131183982732110,59ee5d74ff1f47eca3c6fb09413b7c09,P06 – Enter Laboratory Result – Desktop,P06,LABORATORY,DESKTOP,DEFAULT,EXACT_IMPLEMENTATION_MATCH,HIGH,ACV7-IMPL-0141,/app/diagnostics/laboratory/request/:requestId/result,views/activeclinic/app/diagnostics-enter-laboratory-result-content.ejs,DEFAULT,DESKTOP|MOBILE,,,,Mapped to ACV7-IMPL-0141 via /app/diagnostics/laboratory/request/:requestId/result / views/activeclinic/app/diagnostics-enter-laboratory-result-content.ejs,
12272131183982732110,41a0f1b3e1974e7ca26599bf8a37fc5f,P06 – Enter Radiology Report – Desktop,P06,RADIOLOGY,DESKTOP,DEFAULT,EXACT_IMPLEMENTATION_MATCH,HIGH,ACV7-IMPL-0144,/app/diagnostics/radiology/request/:requestId/report,views/activeclinic/app/diagnostics-enter-radiology-report-content.ejs,DEFAULT,DESKTOP|MOBILE,,,,Mapped to ACV7-IMPL-0144 via /app/diagnostics/radiology/request/:requestId/report / views/activeclinic/app/diagnostics-enter-radiology-report-content.ejs,
12272131183982732110,5b7b36f6af3b4735a81cca8cea77ee99,P06 – Laboratory Dashboard – Desktop,P06,LABORATORY,DESKTOP,DEFAULT,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,HIGH,ACV7-IMPL-0134,/app/diagnostics/laboratory,views/activeclinic/app/diagnostics-laboratory-dashboard-content.ejs,DEFAULT,DESKTOP|MOBILE,,,,Mapped to ACV7-IMPL-0134 via /app/diagnostics/laboratory / views/activeclinic/app/diagnostics-laboratory-dashboard-content.ejs,
12272131183982732110,d53f9752db564b18b35fd761ecd73dd8,P06 – Laboratory Dashboard – Mobile,P06,LABORATORY,MOBILE,DEFAULT,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,HIGH,ACV7-IMPL-0134,/app/diagnostics/laboratory,views/activeclinic/app/diagnostics-laboratory-dashboard-content.ejs,DEFAULT,DESKTOP|MOBILE,,,,Mapped to ACV7-IMPL-0134 via /app/diagnostics/laboratory / views/activeclinic/app/diagnostics-laboratory-dashboard-content.ejs,
12272131183982732110,51c3b93fec6e40aebc327a4998fb29ea,P06 – Laboratory Request Detail – Desktop,P06,LABORATORY,DESKTOP,DEFAULT,EXACT_IMPLEMENTATION_MATCH,HIGH,ACV7-IMPL-0137,/app/diagnostics/laboratory/request/:requestId,views/activeclinic/app/diagnostics-laboratory-request-detail-content.ejs,DEFAULT,DESKTOP|MOBILE,,,,Mapped to ACV7-IMPL-0137 via /app/diagnostics/laboratory/request/:requestId / views/activeclinic/app/diagnostics-laboratory-request-detail-content.ejs,
12272131183982732110,f8b17233f1f7457ea5fe5179207aa0d1,P06 – Laboratory Request Queue – Desktop,P06,LABORATORY,DESKTOP,DEFAULT,EXACT_IMPLEMENTATION_MATCH,HIGH,ACV7-IMPL-0135,/app/diagnostics/laboratory/queue,views/activeclinic/app/diagnostics-laboratory-queue-content.ejs,DEFAULT,DESKTOP|MOBILE,,,,Mapped to ACV7-IMPL-0135 via /app/diagnostics/laboratory/queue / views/activeclinic/app/diagnostics-laboratory-queue-content.ejs,
12272131183982732110,cd5ff44012dd4f0f88fc7ed60848fd37,P06 – Laboratory Worklist – Desktop,P06,LABORATORY,DESKTOP,DEFAULT,EXACT_IMPLEMENTATION_MATCH,HIGH,ACV7-IMPL-0136,/app/diagnostics/laboratory/worklist,views/activeclinic/app/diagnostics-laboratory-worklist-content.ejs,DEFAULT,DESKTOP|MOBILE,,,,Mapped to ACV7-IMPL-0136 via /app/diagnostics/laboratory/worklist / views/activeclinic/app/diagnostics-laboratory-worklist-content.ejs,
12272131183982732110,65286a85cc674df097dedf0890378a29,P06 – Radiology Dashboard – Desktop,P06,RADIOLOGY,DESKTOP,DEFAULT,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,HIGH,ACV7-IMPL-0142,/app/diagnostics/radiology,views/activeclinic/app/diagnostics-radiology-dashboard-content.ejs,DEFAULT,DESKTOP|MOBILE,,,,Mapped to ACV7-IMPL-0142 via /app/diagnostics/radiology / views/activeclinic/app/diagnostics-radiology-dashboard-content.ejs,
12272131183982732110,070284f5583d43598111b2f6c35d0425,P06 – Radiology Dashboard – Mobile,P06,RADIOLOGY,MOBILE,DEFAULT,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,HIGH,ACV7-IMPL-0142,/app/diagnostics/radiology,views/activeclinic/app/diagnostics-radiology-dashboard-content.ejs,DEFAULT,DESKTOP|MOBILE,,,,Mapped to ACV7-IMPL-0142 via /app/diagnostics/radiology / views/activeclinic/app/diagnostics-radiology-dashboard-content.ejs,
12272131183982732110,1fa6c921703145af96e47f7344b6cb62,P06 – Radiology Request Queue – Desktop,P06,RADIOLOGY,DESKTOP,DEFAULT,EXACT_IMPLEMENTATION_MATCH,HIGH,ACV7-IMPL-0143,/app/diagnostics/radiology/queue,views/activeclinic/app/diagnostics-radiology-queue-content.ejs,DEFAULT,DESKTOP|MOBILE,,,,Mapped to ACV7-IMPL-0143 via /app/diagnostics/radiology/queue / views/activeclinic/app/diagnostics-radiology-queue-content.ejs,
12272131183982732110,73c50eef2b10459793f12689cce27bb6,P06 – Specimen Collection – Desktop,P06,LABORATORY,DESKTOP,DEFAULT,EXACT_IMPLEMENTATION_MATCH,HIGH,ACV7-IMPL-0138,/app/diagnostics/laboratory/request/:requestId/collect,views/activeclinic/app/diagnostics-specimen-collection-content.ejs,DEFAULT,DESKTOP|MOBILE,,,,Mapped to ACV7-IMPL-0138 via /app/diagnostics/laboratory/request/:requestId/collect / views/activeclinic/app/diagnostics-specimen-collection-content.ejs,
12272131183982732110,5018c7fabf324fcebfbac85d7048f19a,P06 – Specimen Receipt – Desktop,P06,LABORATORY,DESKTOP,DEFAULT,EXACT_IMPLEMENTATION_MATCH,HIGH,ACV7-IMPL-0139,/app/diagnostics/laboratory/specimen/:specimenId/receive,views/activeclinic/app/diagnostics-specimen-receipt-content.ejs,DEFAULT,DESKTOP|MOBILE,,,,Mapped to ACV7-IMPL-0139 via /app/diagnostics/laboratory/specimen/:specimenId/receive / views/activeclinic/app/diagnostics-specimen-receipt-content.ejs,
