stitch_project_id,stitch_screen_id,stitch_screen_title,stitch_device,stitch_phase,route,view,implementation_mapping,visual_score,visual_status,top_visual_differences,asset_gap,priority_band,priority_rank
12272131183982732110,7cffba8bdac84abda7a8d31951d1948f,P05 – Patient Medicine Instructions – Mobile,MOBILE,P05,/app/pharmacy/prescriptions/:id/instructions,views/activeclinic/app/pharmacy-medicine-instructions-content.ejs,EXACT_IMPLEMENTATION_MATCH,90,NEEDS_WORK,"Phase7C: shared 8px panels, detail lists, table actions, form field heights|Remaining: Stitch pharmacy workbench chrome (batch drawer, featured layout) still denser than V7 combined screens|TEST_INFRA_LIMITATION: no live browser MATCHED",none_detected,remaining,4
17813606734422395399,dba48eeff55343cc95f1876c76388ce6,P23 - Juflona Public - Doctors - Desktop,DESKTOP,P23,/clinics/:clinicKey/doctors,views/activeclinic/tenant/doctors.ejs,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,90,NEEDS_WORK,"Phase7B: Our Doctors heading, 8px cards, 3-col desktop, display type|Remaining: Stitch hero photo, department chips, Featured badge, doctor search not in V7 source|TEST_INFRA_LIMITATION: no live browser MATCHED",possible_asset_gap,P1 + score <90,3
17813606734422395399,a59b166b17ff4c1b8514102aedaeef57,P23 - Juflona Public - Public Price Patterns - Desktop,DESKTOP,P23,/clinics/:clinicKey/pricing,views/activeclinic/tenant/pricing.ejs,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,90,NEEDS_WORK,"Phase7C: procedure detail meta card / pricing lede aligned to public tokens|Remaining: Stitch sample fees, Bookable chips, and hero photography not copied|TEST_INFRA_LIMITATION: no live browser MATCHED",none_detected,remaining,4
17813606734422395399,b887c39d2de947fda062d568b641f229,P23 - Juflona Public - Procedure Service Detail - Desktop,DESKTOP,P23,/clinics/:clinicKey/procedures/:procedureKey,views/activeclinic/tenant/procedure-detail.ejs,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,90,NEEDS_WORK,"Phase7C: procedure detail meta card / pricing lede aligned to public tokens|Remaining: Stitch sample fees, Bookable chips, and hero photography not copied|TEST_INFRA_LIMITATION: no live browser MATCHED",none_detected,remaining,4
17813606734422395399,3410067aec51400d95936b34efd85e46,P21 - ActiveClinic Public - Clinic Onboarding Server Error - Desktop,DESKTOP,P21,/register-clinic,views/activeclinic/public/register-clinic-server-error.ejs,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,84,NEEDS_WORK,Pass2: state card treatment,none_detected,remaining,4
17813606734422395399,8c33ca1f083c494fa4b2143e3a3e45d3,P21 - ActiveClinic Public - Clinic Onboarding Server Error - Mobile,MOBILE,P21,/register-clinic,views/activeclinic/public/register-clinic-server-error.ejs,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,84,NEEDS_WORK,Pass2: state card treatment,none_detected,remaining,4
17813606734422395399,341517f50f3f4fce85e4715f41e12b3c,P21 - ActiveClinic Public - Clinic Onboarding Validation Error - Desktop,DESKTOP,P21,/register-clinic,views/activeclinic/public/register-clinic.ejs,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,84,NEEDS_WORK,Pass2: validation summary retained,none_detected,remaining,4
17813606734422395399,9a4d8a72068e4fec88cb7eadab0a4dd4,P21 - ActiveClinic Public - Clinic Onboarding Validation Error - Mobile,MOBILE,P21,/register-clinic,views/activeclinic/public/register-clinic.ejs,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,84,NEEDS_WORK,Pass2: validation summary retained,none_detected,remaining,4
17813606734422395399,a45f68ec92f8495d8f5cd1aa42831e88,P21 - ActiveClinic Public - Clinic Onboarding - Desktop,DESKTOP,P21,/register-clinic,views/activeclinic/public/register-clinic.ejs,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,86,NEEDS_WORK,Pass2: onboarding progress + form shell|PhoneField preserved,none_detected,remaining,4
17813606734422395399,18f6b1a32e464e8c93f977f918e05500,P21 - ActiveClinic Public - Clinic Onboarding - Mobile,MOBILE,P21,/register-clinic,views/activeclinic/public/register-clinic.ejs,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,86,NEEDS_WORK,Pass2: onboarding progress + form shell|PhoneField preserved,none_detected,remaining,4
17813606734422395399,fa556d169e1a44b38a65770869bf2c09,P21 - ActiveClinic Public - Clinic Onboarding Review - Desktop,DESKTOP,P21,/register-clinic,views/activeclinic/public/register-clinic-review.ejs,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,86,NEEDS_WORK,Pass2: onboarding progress + form shell|PhoneField preserved,none_detected,remaining,4
17813606734422395399,ea3abfe05bcc4e6a96eeba72dfea5d38,P22 - Juflona Clinic - Closed or Unavailable - Desktop,DESKTOP,P22,/clinics/:clinicKey/*,views/activeclinic/tenant/clinic-unavailable.ejs,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,86,NEEDS_WORK,Pass2: state card,none_detected,remaining,4
17813606734422395399,4df57c6409904d9aadd5841987aa315f,P22 - Juflona Clinic - Closed or Unavailable - Mobile,MOBILE,P22,/clinics/:clinicKey/*,views/activeclinic/tenant/clinic-unavailable.ejs,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,86,NEEDS_WORK,Pass2: state card,none_detected,remaining,4
17813606734422395399,0d8b62deaeb843a99f02f844a5d00ebd,P22 - Juflona Clinic - Not Found - Desktop,DESKTOP,P22,/clinics/:clinicKey/*,views/activeclinic/tenant/clinic-not-found.ejs,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,86,NEEDS_WORK,Pass2: state card,none_detected,remaining,4
17813606734422395399,e4668b043467417295bdb7c41836a344,P22 - Juflona Clinic - Not Found - Mobile,MOBILE,P22,/clinics/:clinicKey/*,views/activeclinic/tenant/clinic-not-found.ejs,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,86,NEEDS_WORK,Pass2: state card,none_detected,remaining,4
17813606734422395399,f9f8853209fb42ebb1ef71cdb97145ba,P21 - ActiveClinic Public - Clinic Onboarding Success - Desktop,DESKTOP,P21,/register-clinic/success,views/activeclinic/public/register-clinic-success.ejs,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,88,NEEDS_WORK,Pass2: confirmation panel language,none_detected,remaining,4
17813606734422395399,7f422dccacea4a5c93932db627522000,P21 - ActiveClinic Public - Clinic Onboarding Success - Mobile,MOBILE,P21,/register-clinic/success,views/activeclinic/public/register-clinic-success.ejs,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,88,NEEDS_WORK,Pass2: confirmation panel language,none_detected,remaining,4
17813606734422395399,38abfa8767f4492ca11895b4f360effe,P22 - Juflona Public - About - Desktop,DESKTOP,P22,/clinics/:clinicKey/about,views/activeclinic/tenant/about.ejs,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,88,NEEDS_WORK,Pass2: tenant about hero + prose,none_detected,remaining,4
17813606734422395399,254bcedf197b4b0794c9df173f8a6857,P21 - ActiveClinic Public - Clinic Onboarding Review - Mobile,MOBILE,P21,/register-clinic,views/activeclinic/public/register-clinic-review.ejs,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,89,NEEDS_WORK,Pass2: onboarding progress + form shell|PhoneField preserved,none_detected,remaining,4
17813606734422395399,61bcf76807744d898c859ed1078236b5,P22 - Demo Clinic - Services - Desktop,DESKTOP,P22,/clinics/:clinicKey/services,views/activeclinic/tenant/services.ejs,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,91,NEEDS_WORK,"Phase7B: 8px cards, 3-col desktop, display type|Remaining: Stitch Services Directory chips / Bookable badges / duration-price chrome vs V7 consultation+procedure lists|TEST_INFRA_LIMITATION: no live browser MATCHED",none_detected,remaining,4
12272131183982732110,8731b06bbfa747e98e05372c9aafb3e9,Access Restricted,DESKTOP,P01,(access-state),views/activeclinic/app/access-state.ejs,EXACT_IMPLEMENTATION_MATCH,90,MINOR_VARIANCE,Pass5: mapped to shared access-restricted taxonomy,none_detected,remaining,4
12272131183982732110,390032bf54ca44ee851673a4800f9af3,P01 – Dashboard – Desktop,DESKTOP,P01,/app,views/activeclinic/app/home-content.ejs,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,91,MINOR_VARIANCE,Phase7B: dashboard stat/panel radius 8px|Remaining: Stitch operational metric layout vs V7 setup/welcome dashboard|TEST_INFRA_LIMITATION: no live browser MATCHED,none_detected,remaining,4
12272131183982732110,9b881d25874c41f9986246c61de32f41,P01 – Shared States – Desktop,DESKTOP,P01,(access-state),views/activeclinic/app/access-state.ejs,ONE_STITCH_TO_MULTIPLE_IMPLEMENTATIONS,90,MINOR_VARIANCE,"State card now loads tokens.css; radius/padding tightened|Iconography still emoji, not Stitch illustration|Pixel MATCHED not completed in browser",none_detected,remaining,4
12272131183982732110,91e41fecc2b64496893b52317b7ab985,P02 – Duplicate Patient Warning,DESKTOP,P02,/app/patients/new,views/activeclinic/app/patient-form-content.ejs,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,90,MINOR_VARIANCE,Find/Details/Review stepper + section cards added|Stitch still shows separate Identity/Contact/Emergency artboards; V7 is condensed one-form|Pixel MATCHED not completed in browser,none_detected,remaining,4
12272131183982732110,0c3315d05469499d9b645bc7978001bf,P02 – Edit Patient Details – Desktop,DESKTOP,P02,/app/patients/:patientNumber/edit,views/activeclinic/app/patient-form-content.ejs,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,90,MINOR_VARIANCE,Find/Details/Review stepper + section cards added|Stitch still shows separate Identity/Contact/Emergency artboards; V7 is condensed one-form|Pixel MATCHED not completed in browser,none_detected,remaining,4
12272131183982732110,4c6a5fe1c21c46709679f3707b8bf4dc,P02 – Edit Patient Details – Mobile,MOBILE,P02,/app/patients/:patientNumber/edit,views/activeclinic/app/patient-form-content.ejs,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,90,MINOR_VARIANCE,Find/Details/Review stepper + section cards added|Stitch still shows separate Identity/Contact/Emergency artboards; V7 is condensed one-form|Pixel MATCHED not completed in browser,none_detected,remaining,4
12272131183982732110,58bd5e04f71340ff8d067721eb5562d4,P02 – Patient List – Mobile,MOBILE,P02,/app/patients,views/activeclinic/app/patients-list-content.ejs,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,90,MINOR_VARIANCE,Mobile card list already present; card radius/shadow tightened|Filter bar still denser than Stitch mobile search-first|Pixel MATCHED not completed in browser,none_detected,remaining,4
12272131183982732110,1a15f0bf4e564c4993ca33aa2d578a58,P02 – Patient Profile Overview – Desktop,DESKTOP,P02,/app/patients/:patientNumber,views/activeclinic/app/patient-profile-content.ejs,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,90,MINOR_VARIANCE,Shared 7A shell/card/typography tokens applied|Pixel MATCHED not completed in browser,none_detected,remaining,4
12272131183982732110,99eb441b48a24fa19855e76669c0da86,P02 – Patient Profile Overview – Mobile,MOBILE,P02,/app/patients/:patientNumber,views/activeclinic/app/patient-profile-content.ejs,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,90,MINOR_VARIANCE,Pass3: patient banner + section panels|TEST_INFRA_LIMITATION: no browser MATCHED,none_detected,remaining,4
12272131183982732110,b9615559155d41d591dbb91e18c6a090,P02 – Patient Registration Success – Mobile,MOBILE,P02,/app/patients,views/activeclinic/app/patient-success-content.ejs,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,90,MINOR_VARIANCE,Success kicker + panel chrome added|No celebratory illustration (no approved Stitch asset downloaded)|Pixel MATCHED not completed in browser,none_detected,remaining,4
12272131183982732110,f98b2e6f2a4a4953a4d811af7b3737a2,P02 – Patient Shared States – Desktop,DESKTOP,P02,/app/patients,views/activeclinic/app/patients-list-content.ejs,ONE_STITCH_TO_MULTIPLE_IMPLEMENTATIONS,90,MINOR_VARIANCE,Mobile card list already present; card radius/shadow tightened|Filter bar still denser than Stitch mobile search-first|Pixel MATCHED not completed in browser,none_detected,remaining,4
12272131183982732110,e1ef5e5d8a1840bcbf1f4dc859f7b812,P02 – Register Patient Contact – Desktop,DESKTOP,P02,/app/patients/new,views/activeclinic/app/patient-form-content.ejs,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,90,MINOR_VARIANCE,Find/Details/Review stepper + section cards added|Stitch still shows separate Identity/Contact/Emergency artboards; V7 is condensed one-form|Pixel MATCHED not completed in browser,none_detected,remaining,4
12272131183982732110,44fb7852e24f4f7f9f6b355a195fd250,P02 – Register Patient Contact – Mobile,MOBILE,P02,/app/patients/new,views/activeclinic/app/patient-form-content.ejs,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,90,MINOR_VARIANCE,Find/Details/Review stepper + section cards added|Stitch still shows separate Identity/Contact/Emergency artboards; V7 is condensed one-form|Pixel MATCHED not completed in browser,none_detected,remaining,4
12272131183982732110,026d2e6c69cd4181a282213ba1bb55da,P02 – Register Patient Emergency and Medical – Desktop,DESKTOP,P02,/app/patients/new,views/activeclinic/app/patient-form-content.ejs,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,90,MINOR_VARIANCE,Find/Details/Review stepper + section cards added|Stitch still shows separate Identity/Contact/Emergency artboards; V7 is condensed one-form|Pixel MATCHED not completed in browser,none_detected,remaining,4
12272131183982732110,7a495a471fed49b098de3c1605eda76e,P02 – Register Patient Emergency and Medical – Mobile,MOBILE,P02,/app/patients/new,views/activeclinic/app/patient-form-content.ejs,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,90,MINOR_VARIANCE,Find/Details/Review stepper + section cards added|Stitch still shows separate Identity/Contact/Emergency artboards; V7 is condensed one-form|Pixel MATCHED not completed in browser,none_detected,remaining,4
12272131183982732110,40d2005b64864f35ac8df831ddae7084,P02 – Register Patient Identity – Desktop,DESKTOP,P02,/app/patients/new,views/activeclinic/app/patient-form-content.ejs,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,90,MINOR_VARIANCE,Find/Details/Review stepper + section cards added|Stitch still shows separate Identity/Contact/Emergency artboards; V7 is condensed one-form|Pixel MATCHED not completed in browser,none_detected,remaining,4
12272131183982732110,8ef4b4d96f1f4224994d0c627bb7550e,P02 – Register Patient Review – Desktop,DESKTOP,P02,/app/patients/new,views/activeclinic/app/patient-form-content.ejs,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,90,MINOR_VARIANCE,Find/Details/Review stepper + section cards added|Stitch still shows separate Identity/Contact/Emergency artboards; V7 is condensed one-form|Pixel MATCHED not completed in browser,none_detected,remaining,4
12272131183982732110,a6d496f38f8e4d5cb8eb4d91667c6db7,P02 – Register Patient Review – Mobile,MOBILE,P02,/app/patients/new,views/activeclinic/app/patient-form-content.ejs,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,90,MINOR_VARIANCE,Find/Details/Review stepper + section cards added|Stitch still shows separate Identity/Contact/Emergency artboards; V7 is condensed one-form|Pixel MATCHED not completed in browser,none_detected,remaining,4
12272131183982732110,83495a7aea6547ce873af695fcb5f604,P05 – Add Medicine,DESKTOP,P05,/app/pharmacy/catalogue/new,views/activeclinic/app/pharmacy-add-medicine-content.ejs,EXACT_IMPLEMENTATION_MATCH,90,NEEDS_WORK,Pass5: mapped existing route,none_detected,remaining,4
12272131183982732110,fcba0b2ed1334eacad9647e597f66959,P05 – Expiry Alerts – Desktop,DESKTOP,P05,/app/pharmacy/alerts/expiry,views/activeclinic/app/pharmacy-expiry-alerts-content.ejs,EXACT_IMPLEMENTATION_MATCH,90,NEEDS_WORK,Pass5: mapped,none_detected,remaining,4
12272131183982732110,553dd601642d41abb89cf4c7127c221a,P05 – Low Stock Alerts – Desktop,DESKTOP,P05,/app/pharmacy/alerts/low-stock,views/activeclinic/app/pharmacy-low-stock-content.ejs,EXACT_IMPLEMENTATION_MATCH,90,NEEDS_WORK,Pass5: mapped,none_detected,remaining,4
12272131183982732110,b5e534cf921d460c9774c2772ab688e9,P05 – Medicine Catalogue – Desktop,DESKTOP,P05,/app/pharmacy/catalogue,views/activeclinic/app/pharmacy-catalogue-content.ejs,EXACT_IMPLEMENTATION_MATCH,90,NEEDS_WORK,Pass5: mapped,none_detected,remaining,4
12272131183982732110,20a62e6f34ef422b8262750b0fe9788a,P05 – Medicine Detail – Desktop,DESKTOP,P05,/app/pharmacy/catalogue/:id,views/activeclinic/app/pharmacy-medicine-detail-content.ejs,EXACT_IMPLEMENTATION_MATCH,90,NEEDS_WORK,Pass5: mapped,none_detected,remaining,4
12272131183982732110,4d83f5c845ae4d91b805a1dfd6a7268d,P05 – Pharmacy Dashboard – Desktop,DESKTOP,P05,/app/pharmacy,views/activeclinic/app/pharmacy-dashboard-content.ejs,EXACT_IMPLEMENTATION_MATCH,90,MINOR_VARIANCE,Pass3: metric + action card layout|TEST_INFRA_LIMITATION: no browser MATCHED,none_detected,remaining,4
12272131183982732110,f53854e6c18e45a094a0bab86e011e5b,P06 – Critical Result Alert,DESKTOP,P06,/app/diagnostics/critical-alert/:resultId,views/activeclinic/app/diagnostics-critical-result-alert-content.ejs,EXACT_IMPLEMENTATION_MATCH,90,NEEDS_WORK,Pass5: mapped,none_detected,remaining,4
12272131183982732110,ece0b9d1d9384f5d8c1e3b944f122e47,P07 – Billing Dashboard – Desktop,DESKTOP,P07,/app/billing,views/activeclinic/app/billing-dashboard-content.ejs,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,90,MINOR_VARIANCE,Pass3: money hierarchy + action cards|TEST_INFRA_LIMITATION: no browser MATCHED,none_detected,remaining,4
12272131183982732110,02e8083e943d40deb9429b95a294ae30,P07 – Cash Count – Desktop,DESKTOP,P07,/app/cashier/close/cash-count,views/activeclinic/app/cashier-close-cash-count-content.ejs,EXACT_IMPLEMENTATION_MATCH,90,MINOR_VARIANCE,Metric grid + session panel aligned to dashboard pattern|Stitch cashier may show denser till widgets|Pixel MATCHED not completed in browser,none_detected,remaining,4
12272131183982732110,d3e2ff001f694720b57371ef1a60d517,P07 – Cashier Closing – Desktop,DESKTOP,P07,/app/cashier/close/review,views/activeclinic/app/cashier-close-review-content.ejs,EXACT_IMPLEMENTATION_MATCH,90,MINOR_VARIANCE,Metric grid + session panel aligned to dashboard pattern|Stitch cashier may show denser till widgets|Pixel MATCHED not completed in browser,none_detected,remaining,4
12272131183982732110,792d5cbb6f234332a088399e4ccdd545,P07 – Cashier Dashboard – Desktop,DESKTOP,P07,/app/cashier,views/activeclinic/app/cashier-dashboard-content.ejs,EXACT_IMPLEMENTATION_MATCH,90,MINOR_VARIANCE,Metric grid + session panel aligned to dashboard pattern|Stitch cashier may show denser till widgets|Pixel MATCHED not completed in browser,none_detected,remaining,4
12272131183982732110,1c02fc47e49c4c9990646d94a9876986,P07 – Cashier Shift – Desktop,DESKTOP,P07,/app/cashier/open,views/activeclinic/app/cashier-open-content.ejs,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,90,MINOR_VARIANCE,Metric grid + session panel aligned to dashboard pattern|Stitch cashier may show denser till widgets|Pixel MATCHED not completed in browser,none_detected,remaining,4
12272131183982732110,0d8cd08aba454a2f971d6cc4389d98d2,P07 – Cashier Shift – Mobile,MOBILE,P07,/app/cashier/open,views/activeclinic/app/cashier-open-content.ejs,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,90,MINOR_VARIANCE,Metric grid + session panel aligned to dashboard pattern|Stitch cashier may show denser till widgets|Pixel MATCHED not completed in browser,none_detected,remaining,4
12272131183982732110,1cd25ed2bb7a4504a63095a015bd823b,P07 – Cashier Shift History – Desktop,DESKTOP,P07,/app/cashier/history,views/activeclinic/app/cashier-history-content.ejs,EXACT_IMPLEMENTATION_MATCH,90,MINOR_VARIANCE,Metric grid + session panel aligned to dashboard pattern|Stitch cashier may show denser till widgets|Pixel MATCHED not completed in browser,none_detected,remaining,4
12272131183982732110,7dd49983c4a840b9980fb4a92d486b3c,P07 – Cashier Variance – Desktop,DESKTOP,P07,/app/cashier/close/variance,views/activeclinic/app/cashier-close-variance-content.ejs,EXACT_IMPLEMENTATION_MATCH,90,MINOR_VARIANCE,Metric grid + session panel aligned to dashboard pattern|Stitch cashier may show denser till widgets|Pixel MATCHED not completed in browser,none_detected,remaining,4
12272131183982732110,b69484b43b074d6593f264d8df958d74,P07 – Create Price List – Desktop,DESKTOP,P07,/app/billing/catalog/new,views/activeclinic/app/billing-catalog-form-content.ejs,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,90,NEEDS_WORK,Pass5: mapped,none_detected,remaining,4
12272131183982732110,778eee4267984f32bcedcc38ca720fa0,P07 – Financial Correction Access Restricted,DESKTOP,P07,(access-state),views/activeclinic/app/access-state.ejs,EXACT_IMPLEMENTATION_MATCH,90,MINOR_VARIANCE,Pass5: mapped to shared access-restricted taxonomy,none_detected,remaining,4
12272131183982732110,c2f068812d0b45809a214d6ba8399ae5,P07 – Open Cashier Shift – Desktop,DESKTOP,P07,/app/cashier/open,views/activeclinic/app/cashier-open-content.ejs,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,90,MINOR_VARIANCE,Metric grid + session panel aligned to dashboard pattern|Stitch cashier may show denser till widgets|Pixel MATCHED not completed in browser,none_detected,remaining,4
12272131183982732110,a84263ac97b8484698dc36d00b498ffa,P07 – Patient Billing Account – Desktop,DESKTOP,P07,/app/billing/patients/:patientNumber,views/activeclinic/app/billing-patient-account-content.ejs,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,90,MINOR_VARIANCE,Mobile record cards added; desktop tables unchanged|Stitch billing chrome (print/share row) not fully matched|Pixel MATCHED not completed in browser,none_detected,remaining,4
12272131183982732110,c15d892b327848a6a2897ae3a08a5803,P07 – Patient Billing Account – Mobile,MOBILE,P07,/app/billing/patients/:patientNumber,views/activeclinic/app/billing-patient-account-content.ejs,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,90,MINOR_VARIANCE,Mobile record cards added; desktop tables unchanged|Stitch billing chrome (print/share row) not fully matched|Pixel MATCHED not completed in browser,none_detected,remaining,4
12272131183982732110,3f50a00be7624b36af773c181b2c562c,P07 – Patient Collections Account – Desktop,DESKTOP,P07,/app/billing/patients/:patientNumber,views/activeclinic/app/billing-patient-account-content.ejs,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,90,MINOR_VARIANCE,Mobile record cards added; desktop tables unchanged|Stitch billing chrome (print/share row) not fully matched|Pixel MATCHED not completed in browser,none_detected,remaining,4
12272131183982732110,3735516f4ecb4624ac715c6f77e7810b,P07 – Patient Invoice – Mobile,MOBILE,P07,/app/billing/invoices/:invoiceId,views/activeclinic/app/billing-invoice-detail-content.ejs,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,90,MINOR_VARIANCE,Mobile record cards added; desktop tables unchanged|Stitch billing chrome (print/share row) not fully matched|Pixel MATCHED not completed in browser,none_detected,remaining,4
12272131183982732110,46cc5311173d48adb99cafe18ea331c2,P07 – Price Lists – Desktop,DESKTOP,P07,/app/billing/catalog,views/activeclinic/app/billing-catalog-content.ejs,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,90,NEEDS_WORK,Pass5: mapped,none_detected,remaining,4
12272131183982732110,1ab29b0691c04233a1c972ea99f24351,P07 – Service Catalogue – Mobile,MOBILE,P07,/app/billing/catalog,views/activeclinic/app/billing-catalog-content.ejs,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,90,MINOR_VARIANCE,Mobile record cards added; desktop tables unchanged|Stitch billing chrome (print/share row) not fully matched|Pixel MATCHED not completed in browser,none_detected,remaining,4
12272131183982732110,c50a51a04a084f0badd48da9827aa11f,P13 – Account Security – Desktop,DESKTOP,P13,/app/settings/account,views/activeclinic/app/settings-account-content.ejs,ONE_STITCH_TO_MULTIPLE_IMPLEMENTATIONS,90,NEEDS_WORK,Pass5: mapped,none_detected,remaining,4
12272131183982732110,5307efdd84a4432b9f50ffc11f74728f,P13 – Roles and Access – Desktop,DESKTOP,P13,/app/access,views/activeclinic/app/access-content.ejs,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,90,NEEDS_WORK,Pass5: mapped,none_detected,remaining,4
12272131183982732110,4abbdd1d655045e697922c3b209c9e15,P13 – Set Initial Password,MOBILE,P13,/activate/:token,views/activeclinic/auth/activate.ejs,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,90,NEEDS_WORK,Pass5: mapped,none_detected,remaining,4
17813606734422395399,22391e15f8c34fc5b23927b4e7644120,P21 - ActiveClinic Public - Home - Desktop,DESKTOP,P21,/,views/activeclinic/public/home.ejs,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,93,MINOR_VARIANCE,"Phase7B: Stitch tokens (bg #f8f9ff, display 32/40, 48px/2px buttons, 50/50 hero, teal headline)|Remaining: Stitch illustration vs local photo; mid-page architecture (V7 product sections vs Stitch journey/capability cards)|TEST_INFRA_LIMITATION: no live browser MATCHED at 1440",possible_asset_gap,remaining,4
17813606734422395399,911e3c7f4fdd4016bedea8641aad2c6f,P22 - Demo Clinic - Doctors - Mobile,MOBILE,P22,/clinics/:clinicKey/doctors,views/activeclinic/tenant/doctors.ejs,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,91,MINOR_VARIANCE,"Phase7B: Our Doctors heading, 8px cards, 3-col desktop, display type|Remaining: Stitch hero photo, department chips, Featured badge, doctor search not in V7 source|TEST_INFRA_LIMITATION: no live browser MATCHED",none_detected,remaining,4
17813606734422395399,38b42384631a423abd13f4f1d23ebd43,P22 - Demo Clinic - Pricing - Desktop,DESKTOP,P22,/clinics/:clinicKey/pricing,views/activeclinic/tenant/pricing.ejs,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,91,MINOR_VARIANCE,"Phase7B: display type, 8px cards, 3-col desktop when prices exist|PRODUCT_DECISION_DIFFERENCE: Stitch shows sample Kwacha fees; V7 only lists clinic-published prices|TEST_INFRA_LIMITATION: no live browser MATCHED",none_detected,remaining,4
17813606734422395399,016440abad32484486a24c43d46a44f8,P22 - Juflona Clinic - Booking Entry - Desktop,DESKTOP,P22,/clinics/:clinicKey/book,views/activeclinic/booking/consultation-type.ejs,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,90,MINOR_VARIANCE,Pass5: booking entry mapped,none_detected,remaining,4
17813606734422395399,7780a4d599b441a6be7695ff72b84107,P22 - Juflona Clinic - Pricing - Desktop,DESKTOP,P22,/clinics/:clinicKey/pricing,views/activeclinic/tenant/pricing.ejs,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,91,MINOR_VARIANCE,"Phase7B: display type, 8px cards, 3-col desktop when prices exist|PRODUCT_DECISION_DIFFERENCE: Stitch shows sample Kwacha fees; V7 only lists clinic-published prices|TEST_INFRA_LIMITATION: no live browser MATCHED",none_detected,remaining,4
17813606734422395399,4aa46e7ddb424bc690e16a246de28c6b,P22 - Juflona Public - About - Mobile,MOBILE,P22,/clinics/:clinicKey/about,views/activeclinic/tenant/about.ejs,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,90,MINOR_VARIANCE,Pass2: tenant about hero + prose,none_detected,remaining,4
17813606734422395399,a1a662f6a5c342df8783414bff11a866,P22 - Juflona Public - Contact - Desktop,DESKTOP,P22,/clinics/:clinicKey/contact,views/activeclinic/tenant/contact.ejs,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,90,MINOR_VARIANCE,Form/aside spacing still tighter than Stitch|map/asset treatment differs,possible_asset_gap,remaining,4
17813606734422395399,5adb49b9a1a940a581eeaca83524c7f1,P22 - Juflona Public - Patient Information - Desktop,DESKTOP,P22,/clinics/:clinicKey/patient-information,views/activeclinic/tenant/patient-information.ejs,MULTIPLE_STITCH_TO_ONE_IMPLEMENTATION,90,MINOR_VARIANCE,Pass5: mapped,none_detected,remaining,4
